siteID,scientificName,fishTotalLength,fishWeight,fishLifeStage,collectDate,collectMonth,collectYear
CRAM,Lepomis macrochirus,148,44.1,adult,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,90,9.3,adult,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,142,40,adult,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,82,7,juvenile,2017-10-10,NA,2017
CRAM,Micropterus salmoides,162,43.4,adult,2017-10-10,NA,2017
CRAM,Micropterus salmoides,143,33.2,adult,2017-10-10,NA,2017
CRAM,Perca flavescens,181,53.4,adult,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,66,3.2,juvenile,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,78,4.1,juvenile,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,82,4.7,juvenile,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,100,12.4,adult,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,58,2.2,juvenile,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,88,8.3,adult,2017-10-10,NA,2017
CRAM,Micropterus salmoides,125,17.1,adult,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,60,2.5,juvenile,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,88,6.7,juvenile,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,57,2.4,juvenile,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,85,7,juvenile,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,56,2.1,juvenile,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,79,4.9,juvenile,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,70,4.3,juvenile,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,59,2.3,juvenile,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,94,9.6,adult,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,91,9.4,adult,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,150,49.1,adult,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,60,2.6,juvenile,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,60,2.3,juvenile,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,69,3.8,juvenile,2017-10-10,NA,2017
CRAM,Micropterus salmoides,138,25.9,adult,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,67,3.7,juvenile,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,58,2.2,juvenile,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,103,13.9,adult,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,79,5.3,juvenile,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,71,3.6,juvenile,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,140,34.6,adult,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,85,7.4,juvenile,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,116,21.7,adult,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,90,5.5,juvenile,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,63,2.5,juvenile,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,57,2.2,juvenile,2017-10-10,NA,2017
CRAM,Lepomis gibbosus,113,20.6,adult,2017-10-10,NA,2017
CRAM,Perca flavescens,130,16.9,adult,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,124,25.1,adult,2017-10-10,NA,2017
CRAM,Perca flavescens,140,22.9,adult,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,64,2.7,juvenile,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,95,9.2,adult,2017-10-10,NA,2017
CRAM,Lepomis macrochirus,39,0.6,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,32,0.3,young of year,2017-10-11,NA,2017
CRAM,Micropterus salmoides,50,1.3,juvenile,2017-10-11,NA,2017
CRAM,Perca flavescens,67,2.3,juvenile,2017-10-11,NA,2017
CRAM,Umbra limi,60,1.9,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,27,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,32,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,27,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,52,1.5,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,36,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,28,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,39,0.6,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,119,20.2,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,38,0.3,young of year,2017-10-11,NA,2017
CRAM,Perca flavescens,65,1.1,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,64,1.5,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,32,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,78,5.7,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,62,2.8,juvenile,2017-10-11,NA,2017
CRAM,Micropterus salmoides,54,1,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,39,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,32,0.3,young of year,2017-10-11,NA,2017
CRAM,Perca flavescens,63,1.9,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,35,0.3,young of year,2017-10-11,NA,2017
CRAM,Umbra limi,53,1.1,juvenile,2017-10-11,NA,2017
CRAM,Perca flavescens,59,1.6,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,58,1.2,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,28,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,56,2,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,30,0.3,young of year,2017-10-11,NA,2017
CRAM,Micropterus salmoides,140,26.7,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,38,0.8,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,32,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,58,0.3,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,61,1.6,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,33,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,34,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,46,1.2,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,27,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,67,3.6,juvenile,2017-10-11,NA,2017
CRAM,Perca flavescens,90,5.6,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,52,1.7,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,27,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,26,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,32,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,82,4.3,adult,2017-10-11,NA,2017
CRAM,Perca flavescens,81,2.1,juvenile,2017-10-11,NA,2017
CRAM,Umbra limi,52,0.7,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,69,3.7,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,33,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,29,0.3,young of year,2017-10-11,NA,2017
CRAM,Perca flavescens,61,1.6,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,25,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,37,0.5,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,31,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,38,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,34,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,56,1,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,60,2.5,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,65,1.7,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,33,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,34,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,54,1.8,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,57,2.1,juvenile,2017-10-11,NA,2017
CRAM,Umbra limi,74,3.3,adult,2017-10-11,NA,2017
CRAM,Umbra limi,53,0.7,adult,2017-10-11,NA,2017
CRAM,Perca flavescens,64,1,juvenile,2017-10-11,NA,2017
CRAM,Umbra limi,59,0.8,adult,2017-10-11,NA,2017
CRAM,Etheostoma exile,55,0.6,juvenile,2017-10-11,NA,2017
CRAM,Perca flavescens,61,1,juvenile,2017-10-11,NA,2017
CRAM,Umbra limi,41,0.5,juvenile,2017-10-11,NA,2017
CRAM,Umbra limi,58,0.7,adult,2017-10-11,NA,2017
CRAM,Umbra limi,71,1.7,adult,2017-10-11,NA,2017
CRAM,Umbra limi,55,0.7,juvenile,2017-10-11,NA,2017
CRAM,Perca flavescens,63,1,juvenile,2017-10-11,NA,2017
CRAM,Umbra limi,54,0.8,adult,2017-10-11,NA,2017
CRAM,Micropterus salmoides,45,0.8,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,57,1.1,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,39,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,64,1.1,juvenile,2017-10-11,NA,2017
CRAM,Umbra limi,37,0.3,juvenile,2017-10-11,NA,2017
CRAM,Umbra limi,64,1,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,57,1.3,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,28,0.3,young of year,2017-10-11,NA,2017
CRAM,Umbra limi,70,1.2,adult,2017-10-11,NA,2017
CRAM,Umbra limi,48,0.3,juvenile,2017-10-11,NA,2017
CRAM,Umbra limi,57,0.9,adult,2017-10-11,NA,2017
CRAM,Micropterus salmoides,40,0.3,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,36,0.3,young of year,2017-10-11,NA,2017
CRAM,Umbra limi,63,0.9,adult,2017-10-11,NA,2017
CRAM,Umbra limi,57,0.7,adult,2017-10-11,NA,2017
CRAM,Micropterus salmoides,47,0.3,juvenile,2017-10-11,NA,2017
CRAM,Umbra limi,57,0.6,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,37,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,37,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,27,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,51,0.7,juvenile,2017-10-11,NA,2017
CRAM,Umbra limi,58,0.8,adult,2017-10-11,NA,2017
CRAM,Micropterus salmoides,45,0.3,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,41,0.3,young of year,2017-10-11,NA,2017
CRAM,Umbra limi,53,0.5,adult,2017-10-11,NA,2017
CRAM,Umbra limi,60,0.8,adult,2017-10-11,NA,2017
CRAM,Micropterus salmoides,47,0.3,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,83,8,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,62,1.6,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,53,1.5,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,80,5.8,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,79,5.7,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,55,1.9,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,134,30.9,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,50,1.2,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,76,4.8,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,59,2,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,81,6.1,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,60,1.9,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,64,2.8,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,137,35.6,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,94,7.8,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,62,2,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,87,8.4,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,104,13.2,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,53,1.5,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,62,2.7,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,59,1.9,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,54,1.5,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,86,8.1,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,70,4.1,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,53,1.4,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,57,2.1,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,85,7.1,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,74,4.6,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,83,6.3,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,102,12.9,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,62,3.2,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,52,0.9,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,78,5.2,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,52,1.4,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,61,2.6,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,78,5.9,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,90,8.9,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,84,7.2,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,54,0.8,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,62,2.1,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,54,1.7,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,98,11.2,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,87,8.1,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,51,0.9,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,51,1.3,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,77,3.6,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,61,1.4,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,59,2.1,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,87,7.6,juvenile,2017-10-11,NA,2017
CRAM,Micropterus salmoides,145,29.1,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,103,11.6,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,85,7.1,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,66,3.6,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,108,15.9,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,53,0.9,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,60,1.3,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,113,19.8,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,97,10,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,67,3.6,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,33,0.3,young of year,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,66,3.6,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,79,6.9,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,69,4,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,57,1.3,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,56,2.2,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,95,10.2,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,64,3.3,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,96,10,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,58,2,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,70,4,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,64,1.7,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,84,7.6,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,75,3,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,89,9,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,59,0.9,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,82,6.4,juvenile,2017-10-11,NA,2017
CRAM,Micropterus salmoides,128,20.1,adult,2017-10-11,NA,2017
CRAM,Perca flavescens,151,28.9,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,70,4,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,61,1.8,juvenile,2017-10-11,NA,2017
CRAM,Micropterus salmoides,109,12,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,64,2.1,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,59,0.9,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,59,1.4,juvenile,2017-10-11,NA,2017
CRAM,Perca flavescens,209,102.6,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,60,2.5,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,115,19.6,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,87,8.3,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,86,7.8,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,102,10.5,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,52,1.6,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,70,4.4,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,61,2.6,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,58,1.5,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,58,1.1,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,84,7.6,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,74,2.8,juvenile,2017-10-11,NA,2017
CRAM,Micropterus salmoides,126,12.5,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,82,7.3,adult,2017-10-11,NA,2017
CRAM,Micropterus salmoides,70,3.6,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,52,0.8,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,74,5.1,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,54,1.8,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,69,4.3,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,59,0.8,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,81,6.5,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,86,8.1,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,52,0.9,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,85,5,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,65,3.5,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,94,9.8,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,62,1.5,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,82,7.4,adult,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,63,1.5,juvenile,2017-10-11,NA,2017
CRAM,Lepomis macrochirus,74,5,juvenile,2017-10-11,NA,2017
CRAM,Perca flavescens,57,0.6,juvenile,2017-10-12,NA,2017
CRAM,Perca flavescens,60,0.8,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,36,0.3,young of year,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,27,0.3,young of year,2017-10-12,NA,2017
CRAM,Umbra limi,69,1.9,adult,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,67,2.7,juvenile,2017-10-12,NA,2017
CRAM,Umbra limi,58,1.9,adult,2017-10-12,NA,2017
CRAM,Perca flavescens,70,2.4,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,38,0.3,young of year,2017-10-12,NA,2017
CRAM,Umbra limi,66,1.2,adult,2017-10-12,NA,2017
CRAM,Perca flavescens,65,0.8,juvenile,2017-10-12,NA,2017
CRAM,Umbra limi,51,0.8,adult,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,36,0.3,young of year,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,35,0.3,young of year,2017-10-12,NA,2017
CRAM,Umbra limi,62,1.6,adult,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,63,1.6,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,29,0.3,young of year,2017-10-12,NA,2017
CRAM,Umbra limi,42,0.3,young of year,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,50,0.8,juvenile,2017-10-12,NA,2017
CRAM,Umbra limi,55,0.9,adult,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,60,0.7,juvenile,2017-10-12,NA,2017
CRAM,Perca flavescens,52,0.3,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,35,0.3,young of year,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,52,0.8,juvenile,2017-10-12,NA,2017
CRAM,Perca flavescens,73,1.5,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,27,0.3,young of year,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,58,1,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,50,0.5,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,37,0.3,young of year,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,79,5,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,62,1.7,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,59,0.9,juvenile,2017-10-12,NA,2017
CRAM,Perca flavescens,73,1.5,juvenile,2017-10-12,NA,2017
CRAM,Umbra limi,51,0.3,adult,2017-10-12,NA,2017
CRAM,Umbra limi,49,0.3,adult,2017-10-12,NA,2017
CRAM,Umbra limi,67,1,adult,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,69,2.2,juvenile,2017-10-12,NA,2017
CRAM,Umbra limi,63,1.1,adult,2017-10-12,NA,2017
CRAM,Micropterus salmoides,40,0.3,juvenile,2017-10-12,NA,2017
CRAM,Perca flavescens,66,1,juvenile,2017-10-12,NA,2017
CRAM,Perca flavescens,60,0.7,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,51,0.9,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,61,1.2,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,37,0.3,young of year,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,57,1.2,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,74,1.8,juvenile,2017-10-12,NA,2017
CRAM,Perca flavescens,60,0.9,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,50,0.7,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,62,1.4,juvenile,2017-10-12,NA,2017
CRAM,Umbra limi,57,0.8,adult,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,84,2.8,juvenile,2017-10-12,NA,2017
CRAM,Umbra limi,60,0.9,adult,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,55,1,juvenile,2017-10-12,NA,2017
CRAM,Umbra limi,63,1.3,juvenile,2017-10-12,NA,2017
CRAM,Umbra limi,60,1,adult,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,58,1.3,juvenile,2017-10-12,NA,2017
CRAM,Perca flavescens,62,0.9,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,87,4.6,juvenile,2017-10-12,NA,2017
CRAM,Perca flavescens,74,2.6,juvenile,2017-10-12,NA,2017
CRAM,Micropterus salmoides,45,0.6,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,33,0.3,young of year,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,34,0.3,young of year,2017-10-12,NA,2017
CRAM,Perca flavescens,56,0.8,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,56,1.2,juvenile,2017-10-12,NA,2017
CRAM,Perca flavescens,65,1.1,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,36,0.3,young of year,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,90,4.2,adult,2017-10-12,NA,2017
CRAM,Perca flavescens,65,0.5,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,39,0.3,juvenile,2017-10-12,NA,2017
CRAM,Perca flavescens,60,0.8,juvenile,2017-10-12,NA,2017
CRAM,Umbra limi,63,1.9,adult,2017-10-12,NA,2017
CRAM,Perca flavescens,57,0.8,juvenile,2017-10-12,NA,2017
CRAM,Umbra limi,62,1.2,adult,2017-10-12,NA,2017
CRAM,Umbra limi,53,0.3,adult,2017-10-12,NA,2017
CRAM,Umbra limi,52,0.5,adult,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,70,2.2,juvenile,2017-10-12,NA,2017
CRAM,Perca flavescens,63,0.8,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,63,1.6,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,67,2.1,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,50,0.7,juvenile,2017-10-12,NA,2017
CRAM,Etheostoma exile,54,0.3,adult,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,61,1.4,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,92,5.8,adult,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,33,0.3,young of year,2017-10-12,NA,2017
CRAM,Perca flavescens,61,0.3,juvenile,2017-10-12,NA,2017
CRAM,Perca flavescens,68,1.2,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,52,0.7,juvenile,2017-10-12,NA,2017
CRAM,Perca flavescens,67,0.7,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,35,0.3,young of year,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,58,1.5,juvenile,2017-10-12,NA,2017
CRAM,Lepomis macrochirus,54,1.1,juvenile,2017-10-12,NA,2017
CRAM,Umbra limi,62,1.4,adult,2017-10-12,NA,2017
CRAM,Perca flavescens,58,0.9,juvenile,2017-10-12,NA,2017
CRAM,Umbra limi,82,3.7,adult,2017-10-12,NA,2017
CRAM,Perca flavescens,68,1.2,juvenile,2017-10-12,NA,2017
CRAM,Umbra limi,57,0.8,adult,2017-10-12,NA,2017
CRAM,Umbra limi,67,1.6,adult,2017-10-12,NA,2017
CRAM,Perca flavescens,59,1,juvenile,2017-10-12,NA,2017
CRAM,Umbra limi,55,0.7,adult,2017-10-12,NA,2017
CRAM,Perca flavescens,60,0.6,juvenile,2017-10-12,NA,2017
