uid,domainID,siteID,namedLocation,collectDate,processedDate,parentSampleID,sampleID,sampleCode,analysisType,fieldSampleVolume,labSampleVolume,domainFilterVolume,adjAshFreeDryMass,plantDryMass,plantSurfaceArea,plantAdjAshFreeDryMass,preservativeType,preservativeVolume,remarks,measuredBy,recordedBy,sampleCondition,ashMassDataQF,dataQF,publicationDate,release
489b8602-a0a9-4227-9a98-6b80762feae7,D05,CRAM,CRAM.AOS.riparian.point.07,2016-09-19T15:20:00Z,2016-09-20T17:00:00Z,CRAM.20160919.EPIXYLON.7,CRAM.20160919.EPIXYLON.7,NA,taxonomy,132,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,NA,ekrulc@field-ops.org,OK,NA,NA,20231227T013950Z,RELEASE-2024
06277ef4-2629-4b98-ae80-f9604323e0d3,D05,CRAM,CRAM.AOS.riparian.point.05,2016-09-19T15:20:00Z,2016-09-20T17:00:00Z,CRAM.20160919.EPIXYLON.5,CRAM.20160919.EPIXYLON.5,NA,AFDM,130,NA,5,0.0017,NA,NA,NA,NA,NA,NA,NA,ekrulc@field-ops.org,OK,NA,NA,20231227T013950Z,RELEASE-2024
6826f51e-e499-41fd-ae84-a1398ca58851,D05,CRAM,CRAM.AOS.riparian.point.03,2016-09-19T15:20:00Z,2016-09-20T17:00:00Z,CRAM.20160919.EPIXYLON.3,CRAM.20160919.EPIXYLON.3,NA,AFDM,174,NA,7,0.0027,NA,NA,NA,NA,NA,NA,NA,ekrulc@field-ops.org,OK,NA,NA,20231227T013950Z,RELEASE-2024
541d1277-4931-415a-8ad5-35d441c67031,D05,CRAM,CRAM.AOS.littoral2,2017-05-03T15:01:00Z,2017-05-04T13:31:00Z,CRAM.20170503.PHYTOPLANKTON.1,CRAM.20170503.PHYTOPLANKTON.1,NA,taxonomy,5000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T033204Z,RELEASE-2024
7fcaf614-7a97-423f-9912-00020b39f1f3,D05,CRAM,CRAM.AOS.littoral1,2017-05-03T15:01:00Z,2017-05-04T14:01:00Z,CRAM.20170503.PHYTOPLANKTON.2,CRAM.20170503.PHYTOPLANKTON.2,NA,AFDM,5000,NA,150,0,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T033204Z,RELEASE-2024
0cadfbdb-f40a-412d-a63b-e8dc5835c965,D05,CRAM,CRAM.AOS.buoy.c0,2017-05-03T15:01:00Z,2017-05-04T15:00:00Z,CRAM.20170503.PHYTOPLANKTON.3,CRAM.20170503.PHYTOPLANKTON.3,NA,AFDM,5000,NA,150,3e-4,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T033204Z,RELEASE-2024
80c03df8-2222-41ac-bf00-214a96f99757,D05,CRAM,CRAM.AOS.littoral1,2017-05-03T15:01:00Z,2017-05-04T14:01:00Z,CRAM.20170503.PHYTOPLANKTON.2,CRAM.20170503.PHYTOPLANKTON.2,NA,taxonomy,5000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T033204Z,RELEASE-2024
1917f7ab-ea87-491d-815a-73cc07b3e1cf,D05,CRAM,CRAM.AOS.buoy.c0,2017-05-03T15:01:00Z,2017-05-04T15:00:00Z,CRAM.20170503.PHYTOPLANKTON.3,CRAM.20170503.PHYTOPLANKTON.3,NA,taxonomy,5000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T033204Z,RELEASE-2024
ef641883-e454-43e4-b54c-bc9903b88129,D05,CRAM,CRAM.AOS.littoral2,2017-05-03T15:01:00Z,2017-05-04T13:31:00Z,CRAM.20170503.PHYTOPLANKTON.1,CRAM.20170503.PHYTOPLANKTON.1,NA,AFDM,5000,NA,150,0,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T033204Z,RELEASE-2024
29d3d368-fed5-425e-bfe3-9a19c7551834,D05,CRAM,CRAM.AOS.riparian.point.03,2017-05-04T15:01:00Z,2017-05-04T19:35:00Z,CRAM.20170504.EPIXYLON.3,CRAM.20170504.EPIXYLON.3,NA,AFDM,132,NA,4,0.0013,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T033204Z,RELEASE-2024
75096dc8-825a-4dff-aa44-928ec8e520b8,D05,CRAM,CRAM.AOS.riparian.point.01,2017-05-04T15:01:00Z,2017-05-04T18:59:00Z,CRAM.20170504.EPIXYLON.1,CRAM.20170504.EPIXYLON.1,NA,AFDM,130,NA,4,0.0015,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T033204Z,RELEASE-2024
7344b17e-db92-434b-9fb7-62760d76cc34,D05,CRAM,CRAM.AOS.riparian.point.03,2017-05-04T15:01:00Z,2017-05-04T19:35:00Z,CRAM.20170504.EPIXYLON.3,CRAM.20170504.EPIXYLON.3,NA,taxonomy,132,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T033204Z,RELEASE-2024
1e8c631f-9170-49f3-b2a7-b5e7fe42110a,D05,CRAM,CRAM.AOS.riparian.point.09,2017-05-04T15:01:00Z,2017-05-04T21:01:00Z,CRAM.20170504.EPIXYLON.9,CRAM.20170504.EPIXYLON.9,NA,AFDM,124,NA,4,0.001,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T033204Z,RELEASE-2024
febfc85c-bf60-4139-af50-5845764c88fb,D05,CRAM,CRAM.AOS.riparian.point.01,2017-05-04T15:01:00Z,2017-05-04T18:59:00Z,CRAM.20170504.EPIXYLON.1,CRAM.20170504.EPIXYLON.1,NA,taxonomy,130,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T033204Z,RELEASE-2024
4dac07f2-1a6c-4a9b-be65-ec1854e51aed,D05,CRAM,CRAM.AOS.riparian.point.05,2017-05-04T15:01:00Z,2017-05-04T20:14:00Z,CRAM.20170504.EPIXYLON.5,CRAM.20170504.EPIXYLON.5,NA,taxonomy,134,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T033204Z,RELEASE-2024
a271bc83-0f57-4cc3-b6ce-24c71b44e8ca,D05,CRAM,CRAM.AOS.riparian.point.07,2017-05-04T15:01:00Z,2017-05-04T20:41:00Z,CRAM.20170504.EPIXYLON.7,CRAM.20170504.EPIXYLON.7,NA,AFDM,134,NA,4,0.0019,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T033204Z,RELEASE-2024
f90c4275-814d-4faa-a37a-09eba5780f84,D05,CRAM,CRAM.AOS.riparian.point.09,2017-05-04T15:01:00Z,2017-05-04T21:01:00Z,CRAM.20170504.EPIXYLON.9,CRAM.20170504.EPIXYLON.9,NA,taxonomy,124,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T033204Z,RELEASE-2024
73702ffb-979c-4d35-ab77-eecf65b476ba,D05,CRAM,CRAM.AOS.riparian.point.07,2017-05-04T15:01:00Z,2017-05-04T20:41:00Z,CRAM.20170504.EPIXYLON.7,CRAM.20170504.EPIXYLON.7,NA,taxonomy,134,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T033204Z,RELEASE-2024
9bbaff1f-0ab3-491a-aeb5-6963b7d23c7e,D05,CRAM,CRAM.AOS.riparian.point.05,2017-05-04T15:01:00Z,2017-05-04T20:14:00Z,CRAM.20170504.EPIXYLON.5,CRAM.20170504.EPIXYLON.5,NA,AFDM,134,NA,4,0.0013,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T033204Z,RELEASE-2024
ae918dc9-36d2-487d-a8ab-ed05eb406440,D05,CRAM,CRAM.AOS.littoral1,2017-07-05T14:33:00Z,2017-07-06T15:30:00Z,CRAM.20170705.PHYTOPLANKTON.2,CRAM.20170705.PHYTOPLANKTON.2,NA,taxonomy,5000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T040345Z,RELEASE-2024
2e8c893a-1b02-4826-b66b-b0213b8866db,D05,CRAM,CRAM.AOS.riparian.point.02,2017-07-05T14:33:00Z,2017-07-06T19:30:00Z,CRAM.20170705.EPIXYLON.2,CRAM.20170705.EPIXYLON.2,NA,taxonomy,120,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T040345Z,RELEASE-2024
d1b35b9d-8e35-493d-8e81-42821b6e1f52,D05,CRAM,CRAM.AOS.riparian.point.10,2017-07-05T14:33:00Z,2017-07-06T21:56:00Z,CRAM.20170705.EPIXYLON.10,CRAM.20170705.EPIXYLON.10,NA,taxonomy,141,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T040345Z,RELEASE-2024
1508bbee-a1ef-4a04-93f1-1e48e40c0db8,D05,CRAM,CRAM.AOS.littoral2,2017-07-05T14:33:00Z,2017-07-06T13:09:00Z,CRAM.20170705.PHYTOPLANKTON.1,CRAM.20170705.PHYTOPLANKTON.1,NA,taxonomy,5000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T040345Z,RELEASE-2024
1c113db2-f557-4856-973a-1d726713264b,D05,CRAM,CRAM.AOS.riparian.point.06,2017-07-05T14:33:00Z,2017-07-06T20:38:00Z,CRAM.20170705.EPIXYLON.6,CRAM.20170705.EPIXYLON.6,NA,taxonomy,123,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T040345Z,RELEASE-2024
ca838b84-5505-49ee-9a4c-cbbc22ada912,D05,CRAM,CRAM.AOS.riparian.point.04,2017-07-05T14:33:00Z,2017-07-06T20:05:00Z,CRAM.20170705.EPIXYLON.4,CRAM.20170705.EPIXYLON.4,NA,taxonomy,129,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T040345Z,RELEASE-2024
a3b5fbf4-611c-4e18-b89e-25f4bac37ea7,D05,CRAM,CRAM.AOS.riparian.point.04,2017-07-05T14:33:00Z,2017-07-06T20:05:00Z,CRAM.20170705.EPIXYLON.4,CRAM.20170705.EPIXYLON.4,NA,AFDM,129,NA,5,0.0024,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T040345Z,RELEASE-2024
6d8e980c-477a-4d7d-b776-b60278f40b95,D05,CRAM,CRAM.AOS.riparian.point.06,2017-07-05T14:33:00Z,2017-07-06T20:38:00Z,CRAM.20170705.EPIXYLON.6,CRAM.20170705.EPIXYLON.6,NA,AFDM,123,NA,5,0.0021,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T040345Z,RELEASE-2024
c9d56c03-ff13-4e80-a1c1-da5e643978cf,D05,CRAM,CRAM.AOS.littoral1,2017-07-05T14:33:00Z,2017-07-06T15:30:00Z,CRAM.20170705.PHYTOPLANKTON.2,CRAM.20170705.PHYTOPLANKTON.2,NA,AFDM,5000,NA,200,6e-4,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T040345Z,RELEASE-2024
7b7568ff-eb5f-4f28-bef7-58ad8c765b46,D05,CRAM,CRAM.AOS.buoy.c0,2017-07-05T14:33:00Z,2017-07-06T17:24:00Z,CRAM.20170705.PHYTOPLANKTON.3,CRAM.20170705.PHYTOPLANKTON.3,NA,AFDM,5000,NA,200,4e-4,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T040345Z,RELEASE-2024
a4a7a622-1958-4a08-8d85-fdb85bcf8096,D05,CRAM,CRAM.AOS.riparian.point.08,2017-07-05T14:33:00Z,2017-07-06T21:10:00Z,CRAM.20170705.EPIXYLON.8,CRAM.20170705.EPIXYLON.8,NA,taxonomy,137,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T040345Z,RELEASE-2024
5b3e4e40-8375-46b2-b8b3-2716f7893126,D05,CRAM,CRAM.AOS.riparian.point.08,2017-07-05T14:33:00Z,2017-07-06T21:10:00Z,CRAM.20170705.EPIXYLON.8,CRAM.20170705.EPIXYLON.8,NA,AFDM,137,NA,5,0.001,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T040345Z,RELEASE-2024
36653514-6bcf-4af7-bc35-00a584b8cbed,D05,CRAM,CRAM.AOS.buoy.c0,2017-07-05T14:33:00Z,2017-07-06T17:24:00Z,CRAM.20170705.PHYTOPLANKTON.3,CRAM.20170705.PHYTOPLANKTON.3,NA,taxonomy,5000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T040345Z,RELEASE-2024
69a0614f-d0be-42d9-8f3a-3c70b986723f,D05,CRAM,CRAM.AOS.riparian.point.02,2017-07-05T14:33:00Z,2017-07-06T19:30:00Z,CRAM.20170705.EPIXYLON.2,CRAM.20170705.EPIXYLON.2,NA,AFDM,120,NA,5,0.002,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T040345Z,RELEASE-2024
2dd21f5b-6f28-4bb7-a563-bc38afca8f38,D05,CRAM,CRAM.AOS.riparian.point.10,2017-07-05T14:33:00Z,2017-07-06T21:56:00Z,CRAM.20170705.EPIXYLON.10,CRAM.20170705.EPIXYLON.10,NA,AFDM,141,NA,5,0.0013,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T040345Z,RELEASE-2024
95865084-9d11-43d3-a6a3-92dff305b4b0,D05,CRAM,CRAM.AOS.riparian.point.10,2017-09-14T14:35:00Z,2017-09-15T21:22:00Z,CRAM.20170914.EPIXYLON.10,CRAM.20170914.EPIXYLON.10,NA,taxonomy,128,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
ca59ddf4-e247-4e42-9b2c-74cc0d4d2daf,D05,CRAM,CRAM.AOS.riparian.point.08,2017-09-14T14:35:00Z,2017-09-15T20:19:00Z,CRAM.20170914.EPIXYLON.8,CRAM.20170914.EPIXYLON.8,NA,AFDM,128,NA,5,6e-4,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
18c0ef39-fcfc-4c20-b331-a56e0a262ad7,D05,CRAM,CRAM.AOS.littoral2,2017-09-14T14:35:00Z,2017-09-14T21:10:00Z,CRAM.20170914.PHYTOPLANKTON.1,CRAM.20170914.PHYTOPLANKTON.1,NA,AFDM,4000,NA,250,3e-4,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
0d7943d2-05b6-4d0f-afc7-2b7cc5a23724,D05,CRAM,CRAM.AOS.riparian.point.06,2017-09-14T14:35:00Z,2017-09-15T17:33:00Z,CRAM.20170914.EPIXYLON.6,CRAM.20170914.EPIXYLON.6,NA,taxonomy,134,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,NA,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
bf2d2cf9-495a-45f9-b877-0a3a960d54ec,D05,CRAM,CRAM.AOS.riparian.point.10,2017-09-14T14:35:00Z,2017-09-15T21:22:00Z,CRAM.20170914.EPIXYLON.10,CRAM.20170914.EPIXYLON.10,NA,AFDM,128,NA,5,0.0044,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
5ff81e63-0c39-484c-87c7-7c53a9eab4ef,D05,CRAM,CRAM.AOS.littoral1,2017-09-14T14:35:00Z,2017-09-15T16:44:00Z,CRAM.20170914.PHYTOPLANKTON.2,CRAM.20170914.PHYTOPLANKTON.2,NA,taxonomy,4000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
8f197f9f-2c17-4ce5-8c62-41f6563b302b,D05,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:35:00Z,2017-09-15T15:38:00Z,CRAM.20170914.PHYTOPLANKTON.3,CRAM.20170914.PHYTOPLANKTON.3,NA,taxonomy,4000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
fdc7cdee-93e5-46d4-beec-b72df4773875,D05,CRAM,CRAM.AOS.riparian.point.02,2017-09-14T14:35:00Z,2017-09-15T19:05:00Z,CRAM.20170914.EPIXYLON.2,CRAM.20170914.EPIXYLON.2,NA,taxonomy,130,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
e8650498-dc08-4fe7-bf16-ecf0d4b95c44,D05,CRAM,CRAM.AOS.riparian.point.04,2017-09-14T14:35:00Z,2017-09-15T19:38:00Z,CRAM.20170914.EPIXYLON.4,CRAM.20170914.EPIXYLON.4,NA,AFDM,136,NA,5,0.0026,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
932ceba8-fb91-45c3-b9d9-01b2a715625a,D05,CRAM,CRAM.AOS.littoral1,2017-09-14T14:35:00Z,2017-09-15T16:44:00Z,CRAM.20170914.PHYTOPLANKTON.2,CRAM.20170914.PHYTOPLANKTON.2,NA,AFDM,4000,NA,250,5e-4,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
742a607b-516c-43de-abfb-62e6cbc69ab5,D05,CRAM,CRAM.AOS.littoral2,2017-09-14T14:35:00Z,2017-09-14T21:10:00Z,CRAM.20170914.PHYTOPLANKTON.1,CRAM.20170914.PHYTOPLANKTON.1,NA,taxonomy,4000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
dc53fdbf-f150-4679-8c33-42e295c184b4,D05,CRAM,CRAM.AOS.riparian.point.02,2017-09-14T14:35:00Z,2017-09-15T19:05:00Z,CRAM.20170914.EPIXYLON.2,CRAM.20170914.EPIXYLON.2,NA,AFDM,130,NA,5,0.0027,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
9a2907b5-b735-49ef-9b95-d00ae0b5e690,D05,CRAM,CRAM.AOS.riparian.point.04,2017-09-14T14:35:00Z,2017-09-15T19:38:00Z,CRAM.20170914.EPIXYLON.4,CRAM.20170914.EPIXYLON.4,NA,taxonomy,136,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
d2c84009-cb12-41d4-8a30-d5709af75984,D05,CRAM,CRAM.AOS.riparian.point.08,2017-09-14T14:35:00Z,2017-09-15T20:19:00Z,CRAM.20170914.EPIXYLON.8,CRAM.20170914.EPIXYLON.8,NA,taxonomy,128,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
778e00d4-a892-44f0-8e38-3c21d6976751,D05,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:35:00Z,2017-09-15T15:38:00Z,CRAM.20170914.PHYTOPLANKTON.3,CRAM.20170914.PHYTOPLANKTON.3,NA,AFDM,4000,NA,200,5e-4,NA,NA,NA,NA,NA,NA,hbeeler@battelleecology.org,jhudson@neoninc.org,OK,NA,NA,20231227T065117Z,RELEASE-2024
99878c78-9fa1-47fd-85bb-f113d0578126,D05,CRAM,CRAM.AOS.riparian.point.03,2018-05-10T17:31:00Z,2018-05-10T23:36:00Z,CRAM.20180510.EPIXYLON.3,CRAM.20180510.EPIXYLON.3.TAXONOMY,A00000007910,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
0cc23f8a-1826-4f05-bc5c-db0f02e5db59,D05,CRAM,CRAM.AOS.riparian.point.05,2018-05-10T17:31:00Z,2018-05-10T23:57:00Z,CRAM.20180510.EPIXYLON.5,CRAM.20180510.EPIXYLON.5.AFDM.1,NA,AFDM,125,NA,6,0.0033,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
221f11d0-65a3-4e68-8354-7199be284045,D05,CRAM,CRAM.AOS.riparian.point.09,2018-05-10T17:31:00Z,2018-05-11T00:42:00Z,CRAM.20180510.EPIXYLON.9,CRAM.20180510.EPIXYLON.9.TAXONOMY,A00000007907,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
1dd08c7c-6e25-4f31-95eb-90cedf74ad16,D05,CRAM,CRAM.AOS.littoral1,2018-05-10T17:31:00Z,2018-05-10T21:24:00Z,CRAM.20180510.PHYTOPLANKTON.2,CRAM.20180510.PHYTOPLANKTON.2.AFDM.1,NA,AFDM,4000,NA,250,0.0011,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
c2882dcd-3baf-46bd-85be-31a3bdcfed8f,D05,CRAM,CRAM.AOS.buoy.c0,2018-05-10T17:31:00Z,2018-05-10T20:23:00Z,CRAM.20180510.PHYTOPLANKTON.1,CRAM.20180510.PHYTOPLANKTON.1.TAXONOMY,A00000007906,taxonomy,4000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
f9db922b-c13d-4954-a71d-d08eda7988dc,D05,CRAM,CRAM.AOS.riparian.point.01,2018-05-10T17:31:00Z,2018-05-10T22:47:00Z,CRAM.20180510.EPIXYLON.1,CRAM.20180510.EPIXYLON.1.TAXONOMY,A00000007911,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
63c1563b-4b81-4ebd-9421-33d39074c34d,D05,CRAM,CRAM.AOS.riparian.point.01,2018-05-10T17:31:00Z,2018-05-10T22:47:00Z,CRAM.20180510.EPIXYLON.1,CRAM.20180510.EPIXYLON.1.AFDM.1,NA,AFDM,125,NA,6,0.0028,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
032e2e75-aee0-4682-bd60-2eff60a02585,D05,CRAM,CRAM.AOS.littoral2,2018-05-10T17:31:00Z,2018-05-10T22:24:00Z,CRAM.20180510.PHYTOPLANKTON.3,CRAM.20180510.PHYTOPLANKTON.3.TAXONOMY,A00000007904,taxonomy,4000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
e47b9d56-d250-40f9-8412-9421ef5fe73a,D05,CRAM,CRAM.AOS.littoral2,2018-05-10T17:31:00Z,2018-05-10T22:24:00Z,CRAM.20180510.PHYTOPLANKTON.3,CRAM.20180510.PHYTOPLANKTON.3.AFDM.1,NA,AFDM,4000,NA,250,2e-4,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
dc43bc6e-c080-46f0-888b-274dc60f6445,D05,CRAM,CRAM.AOS.littoral1,2018-05-10T17:31:00Z,2018-05-10T21:24:00Z,CRAM.20180510.PHYTOPLANKTON.2,CRAM.20180510.PHYTOPLANKTON.2.TAXONOMY,A00000007905,taxonomy,4000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
c9f9fe1e-ae2f-4996-82c5-7261d2e4790f,D05,CRAM,CRAM.AOS.riparian.point.03,2018-05-10T17:31:00Z,2018-05-10T23:36:00Z,CRAM.20180510.EPIXYLON.3,CRAM.20180510.EPIXYLON.3.AFDM.1,NA,AFDM,125,NA,6,0.004,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
6e800af8-a6eb-4f7f-831b-5c9b2698a2d8,D05,CRAM,CRAM.AOS.buoy.c0,2018-05-10T17:31:00Z,2018-05-10T20:23:00Z,CRAM.20180510.PHYTOPLANKTON.1,CRAM.20180510.PHYTOPLANKTON.1.AFDM.1,NA,AFDM,4000,NA,250,9e-4,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
a55d8494-add0-4f79-8761-a32064892b92,D05,CRAM,CRAM.AOS.riparian.point.09,2018-05-10T17:31:00Z,2018-05-11T00:42:00Z,CRAM.20180510.EPIXYLON.9,CRAM.20180510.EPIXYLON.9.AFDM.1,NA,AFDM,125,NA,6,0.0025,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
f06b0659-8bb0-4098-90f9-e6270508993e,D05,CRAM,CRAM.AOS.riparian.point.07,2018-05-10T17:31:00Z,2018-05-11T00:23:00Z,CRAM.20180510.EPIXYLON.7,CRAM.20180510.EPIXYLON.7.AFDM.1,NA,AFDM,125,NA,6,0.0019,NA,NA,NA,NA,NA,NA,jbuza@battelleecology.org,jbuza@battelleecology.org,OK,NA,NA,20231228T182447Z,RELEASE-2024
